Sample Names,lung_cocci_S13-15588,lung_cocci_S15-7163,lung_cocci_S16-1593,lung_control_S16-1234,lung_control_S16-430,lung_control_S16-455,lung_sarc_ng07-1929,lung_sarc_ng14-2391,lung_sarc_S01-274,lung_sarc_S08-13633,lung_sarc_S08-8308,lung_sarc_S14-1820,lymph_control_LN2,lymph_control_LN4,lymph_control_LN5,lymph_sarc_S01-01562,lymph_sarc_S03-06811,lymph_sarc_S08-11588-2,lymph_sarc_S10-5712,lymph_sarc_S10-8898,lymph_sarc_S11-16399,lymph_sarc_S11-3356,lymph_sarc_S11-5747,lymph_sarc_S12-10867-2,lymph_sarc_S12-11588,lymph_sarc_S15-2130,lymph_sarc_S16-3789,lymph_TB_S07-1722,lymph_TB_S10-2574,lymph_TB_S11-5890,lymph_TB_S13-12712
GeneName,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM,TPM
ALDH1A1,1278.737459,990.042566,461.341275,1078.05958,1220.608906,1973.986434,808.048821,754.792687,529.574378,1117.415597,1167.802987,1170.659553,392.284873,448.876206,634.60484,854.469607,661.476735,590.536281,833.374615,595.342478,946.998415,991.014577,575.978249,756.093418,659.570234,642.478579,742.981708,897.792094,588.837249,1924.956244,803.508525
ALDH1A3,508.201471,230.403837,538.096513,192.088312,188.932534,146.294016,219.421785,515.311721,1029.200079,677.727303,301.365238,551.424064,186.7497,179.298631,194.304522,255.231181,319.153404,429.935003,356.757797,177.941156,240.91715,184.294307,533.250727,141.725134,426.674627,254.729356,164.867226,201.226443,354.304626,200.048018,272.585141
ALDH2,1601.835195,753.489942,328.436835,1187.231061,943.534713,1554.104825,675.736019,63.402958,790.212051,739.966286,990.678587,1155.771775,143.064267,111.008229,293.345966,767.48035,685.73121,92.595474,642.872879,764.347913,898.023858,716.618501,1359.97207,664.20942,848.886924,774.105138,285.985696,459.035047,525.777374,666.539674,700.897925
ALDOC,60.033644,36.804883,26.004999,37.587086,42.781738,55.878137,222.231752,30.864783,47.990047,96.244555,9.947387,42.262078,65.343978,95.800295,68.171384,28.306774,61.819334,39.189786,46.960893,44.420849,28.63128,38.495168,59.781051,52.892634,58.864768,40.405911,119.375162,32.788218,61.890553,43.058118,29.070258
ALK,23.554867,26.878984,233.865023,31.322572,23.123086,12.354965,0.733035,394.362678,133.265594,360.13282,118.35361,41.589726,127.078198,31.675123,55.389249,168.430009,142.273204,206.322696,159.167624,70.626572,150.220037,129.960527,42.633822,60.351851,49.750223,92.941792,76.705598,118.806185,43.599013,85.082842,117.681017
ALKBH2,47.63086,65.528503,195.622378,53.917057,44.715376,37.345689,0.244345,249.614283,127.492355,334.910974,102.620497,62.432615,137.023448,98.512538,70.663498,157.615129,149.963648,262.417879,178.016422,81.452543,145.322581,110.450714,76.459777,98.665105,58.295109,82.041212,106.922954,107.767758,42.596737,84.135563,117.928073
ALKBH3,191.14879,252.275952,373.518165,215.87939,229.538929,226.414091,0.97738,801.182828,187.87081,365.026611,290.808827,240.989893,441.20077,352.39785,297.204724,384.351451,348.041865,441.46141,320.751761,314.210917,298.273892,297.262417,207.547067,269.888054,200.045269,266.613448,329.402393,337.121749,175.815945,223.471635,312.77292
ALPL,285.159808,263.080249,265.358966,245.794206,336.694694,350.99332,274.277231,552.40524,165.49951,305.548229,171.23717,176.252074,162.586425,65.675025,84.490713,189.119346,179.542277,323.507839,190.904489,146.83797,154.175674,136.673581,102.227472,122.398979,61.048461,91.302607,89.24082,549.223087,279.384482,99.033672,232.31501
AMER1,57.219567,66.582581,129.845028,51.24232,76.298128,41.089618,374.214324,389.435468,168.38613,185.462128,122.819784,74.054686,181.961246,84.757592,103.382547,194.761893,187.824293,242.822986,126.625256,142.799711,166.042586,138.142062,59.312548,67.132958,78.518005,103.104739,95.965012,146.116072,57.63088,84.393912,117.104553
AMFR,835.46821,579.654946,637.16746,629.33734,587.50364,873.739372,868.035512,444.843331,735.005456,890.293504,843.802367,723.06573,881.075507,983.575529,800.772588,760.050997,943.459662,578.62566,865.594782,1186.131175,809.116199,893.150839,770.407218,686.926128,1114.063211,824.510078,845.504882,525.020313,517.341549,944.178422,602.075518
AMH,35.853426,16.777405,76.665256,20.412463,10.393304,12.916554,457.535959,143.446867,81.065894,204.660846,50.954985,12.870724,67.848708,21.988541,48.073688,83.603729,56.29799,116.80093,74.670237,39.265625,66.209835,52.760408,30.45273,32.210258,54.022666,39.012604,60.683757,88.798016,36.750126,41.938607,36.646643
AMOT,84.943437,187.186648,131.284751,86.78816,120.610662,78.8097,616.360191,567.558733,148.540621,383.723402,150.327355,69.924529,187.339048,102.290305,109.8942,222.128242,256.348116,409.571683,133.874793,157.4921,182.61859,171.812222,38.510991,87.137223,61.90295,102.776902,115.556485,166.394072,61.890553,69.151338,68.846277
ANAPC2,243.990903,149.591207,243.763119,192.369864,144.781136,235.39952,617.704088,464.924034,328.71378,277.565783,297.508088,137.159652,400.38841,267.930856,325.984624,312.314942,272.517766,345.792227,266.46078,246.935241,273.598249,241.145482,179.999059,263.446003,259.384753,193.505795,329.900481,281.76608,184.168246,251.717761,207.774112
ANGPT1,325.911813,507.538457,324.567579,555.570924,461.011496,402.472341,1.46607,580.852902,433.834835,610.469049,282.790015,311.298622,221.742247,256.597555,122.435162,213.94655,216.121181,482.956477,279.832149,147.783095,191.754229,179.154625,93.794408,149.862462,80.226983,109.907357,141.125017,279.149564,151.176656,117.204198,192.950751
ANGPT2,68.1632,36.014325,173.6666,59.125754,29.004568,41.089618,627.11137,103.84326,101.272229,150.452701,78.767068,24.012544,142.990599,35.840353,93.012136,135.044943,90.609199,114.111435,172.700094,72.946423,113.960028,105.520816,64.93459,44.077195,78.707892,73.271572,101.111924,118.969717,74.00139,83.791099,127.23385
ANGPTL1,38.771728,169.179486,171.237068,173.083606,125.686462,69.824271,210.136676,313.110207,143.970141,204.91181,150.327355,97.586979,163.175773,115.464057,127.419391,157.897256,137.83641,356.550208,147.487814,81.624384,130.253487,102.688746,59.031446,123.07709,40.730622,67.616383,83.512804,118.152056,83.523014,77.762962,118.751593
ANGPTL4,34.29005,26.000586,199.04172,151.685714,91.283821,101.647666,0.48869,165.293928,102.354712,206.668556,60.394852,26.413799,54.662042,52.59814,103.462937,103.728811,37.367668,167.13291,58.962905,26.119803,74.403655,58.214764,33.357452,27.463483,40.445792,64.256054,59.023463,107.195395,219.498481,48.74179,59.540501
ANLN,63.473071,106.637537,198.591807,50.749605,66.629938,30.325823,539.269352,344.997618,150.946138,277.440301,131.44762,94.129173,160.229032,119.241823,77.737887,159.684063,173.823742,259.728384,204.275858,114.445978,148.901491,123.457256,72.618048,106.802433,81.461244,114.00532,106.341851,182.011403,94.631575,88.527492,156.962924
ANPEP,170.095324,117.090475,71.80619,204.617341,84.274384,346.874999,188.145628,162.876806,206.633836,272.421029,235.895188,111.514255,55.914407,65.965623,93.896434,178.398508,142.3718,20.36332,255.344822,52.411446,124.037485,108.772451,159.572305,84.763836,268.214468,258.171645,187.779287,358.053878,293.499872,129.51882,132.257322
ANXA1,1917.741401,2138.548161,889.029022,3328.35762,2774.850912,3998.796701,1176.276693,253.518864,1082.722813,1152.425024,1098.475786,1614.411368,443.337157,808.829591,787.266936,404.006321,503.921239,449.529895,587.293091,574.549741,650.231433,626.097165,1235.256428,571.647311,974.116972,1172.017308,727.956044,1113.73644,1522.958639,1157.918922,698.509717
ANXA3,465.781865,536.525596,247.45241,717.181318,658.564831,891.803829,202.684154,399.847684,237.424443,304.669856,210.214688,342.130729,119.711346,94.637905,90.841585,167.395543,169.189757,261.649452,111.481777,78.78901,127.051304,98.178413,61.280263,88.8325,58.769825,66.960709,80.939348,256.500346,91.875316,75.954521,117.269257
ANXA8,195.838918,151.348003,597.485092,132.681007,246.055419,155.934633,358.454073,708.216614,224.675207,410.827475,302.786294,133.989996,213.270367,57.441431,97.031675,340.433632,304.265495,347.713295,266.138578,90.388265,421.840468,244.6069,82.08182,118.669371,70.163006,143.182814,98.538468,286.426749,156.438605,137.699863,234.126754
APAF1,98.284247,42.338791,31.04403,38.079801,42.21776,73.5682,225.896926,25.844607,27.182332,94.48781,83.639258,64.833869,85.529153,97.931343,82.561334,66.393962,39.339576,28.047592,83.530783,59.027317,41.910919,76.465879,60.436956,74.592176,92.379709,51.716288,143.615459,57.481589,65.899658,63.209318,62.752229
APBB1,77.647682,107.779454,47.240915,80.523646,103.530194,91.726254,12.339421,71.026187,42.818187,67.007291,33.496305,54.5565,169.216592,147.042314,100.810042,27.648477,39.832553,50.716193,29.320352,58.769556,22.415278,61.990857,37.199181,62.047128,27.533521,27.702227,112.983028,44.15371,29.233055,28.160009,25.03501
APC,264.940144,356.893172,356.601418,275.42747,323.723207,221.546984,401.825306,505.829168,312.35627,412.58422,286.850173,278.353412,439.7274,362.278164,336.756989,313.913664,389.747732,452.219391,362.154675,367.309726,310.046622,260.445512,204.923447,270.566165,255.587026,235.550891,374.811442,241.537144,220.083142,223.471635,275.549813
APCS,33.143574,65.440663,221.447411,31.815287,33.758094,8.611036,201.828947,482.308716,167.303647,250.587192,117.237066,57.726156,140.043858,55.310383,67.849821,172.191707,176.091437,376.913528,201.939896,124.928267,160.485858,135.309992,61.280263,133.24875,72.916358,92.286118,96.131041,141.210104,46.856411,73.715499,111.998728
APEX1,598.981513,652.122794,777.900394,531.146356,727.853522,638.901441,455.09251,485.934398,619.420405,798.817259,730.117938,593.494041,831.791267,1098.942719,796.511876,574.975476,852.357486,586.694146,891.612567,897.86822,664.452891,705.185331,663.49471,774.402406,733.341081,728.535794,694.335084,517.579595,517.592118,570.175605,646.875009
APEX2,74.833605,42.075272,114.727936,66.586861,31.421615,41.370413,199.996359,284.197715,105.361607,154.970046,94.398677,56.189353,121.405722,80.495496,90.198458,154.887898,142.667586,173.280327,87.719404,80.335578,139.200762,127.023566,77.677887,44.41625,79.84721,94.417059,101.028909,125.183943,75.671851,65.620573,78.316758
APH1B,115.898285,144.584337,219.73774,98.894862,106.350083,86.671951,0.48869,561.98076,194.726531,124.101519,159.868727,131.396642,184.171302,265.509211,183.934111,223.538879,201.331866,346.944868,228.279882,199.679019,186.574228,192.056276,102.695975,167.49334,101.96897,126.545086,174.579948,145.053112,104.654337,160.606782,177.056813
APOC2,247.221881,90.299331,104.289943,15.133377,77.10381,51.853413,88.086362,77.626788,80.584791,152.711373,49.02641,109.497201,32.561486,8.427326,21.54473,217.990375,45.551088,64.547882,64.440334,184.900709,162.369495,163.106231,214.668321,71.879733,172.796578,102.531025,32.458754,74.570709,145.330045,94.297279,130.692634
APOC4,29.808372,0.702719,5.039031,1.407756,2.417047,0.935982,109.955237,119.275652,36.082742,165.385037,12.180474,8.260315,1.620707,1.937316,0.884299,17.491894,4.042413,6.147417,23.601272,4.381941,9.606548,22.761448,6.371648,6.102996,25.539714,4.34384,45.492064,12.264919,2.672736,16.448201,13.670433
APOL3,400.745418,480.659473,361.370501,495.741292,682.654737,503.277622,381.789018,660.896812,572.873668,999.839132,480.62122,909.114922,698.745919,672.15192,603.573997,1096.064634,1030.815213,450.682536,984.8094,1118.683658,1141.201372,903.849769,1123.565184,1603.053668,865.691866,769.761298,770.957667,788.307247,927.356026,593.771454,1468.500975
APP,2113.580319,2254.584558,1047.488547,3114.026762,2194.759551,2871.780549,489.300806,675.492507,1280.817067,1058.062696,1177.242854,1469.855853,1083.516602,1431.579943,2058.968729,634.316256,854.920967,1154.561826,825.641775,625.672381,654.469616,589.070477,1272.830412,728.96899,901.10567,1154.805865,1630.824095,1733.44193,1524.044438,812.937277,1165.280888
APPBP2,266.190844,258.600418,285.785038,133.24411,182.245369,243.355369,801.084989,461.856149,287.579454,471.18423,272.436612,195.462109,305.28235,235.093343,246.719312,252.50395,262.263842,360.00813,348.058352,236.968474,208.424415,221.530778,180.467563,163.763731,190.930724,168.999978,294.536212,260.997483,155.937467,211.932059,222.350417
AQP2,27.30697,47.433501,188.783693,30.337143,24.734451,17.690063,180.326589,363.86976,141.083521,238.540938,72.778335,49.657941,107.114029,37.487072,50.163848,161.188742,139.512532,281.244345,173.263947,47.685824,134.02076,123.03769,46.38185,66.115792,38.546929,77.041697,60.517728,117.416161,33.826821,64.931643,108.37524
AQP4,739.16424,972.738123,379.726971,1079.396948,1485.920135,1527.242136,178.371829,310.600119,340.139982,265.519529,425.301566,657.271359,127.520209,140.358572,60.61465,172.850004,170.471497,218.233317,166.497712,88.498016,139.294943,94.087646,43.008625,83.407615,48.515962,68.681853,79.777142,1021.749545,453.446444,77.762962,115.375161
AQP7,65.557573,92.583166,713.382802,86.225058,53.900156,32.104189,78.679081,896.566163,259.434915,577.46733,316.184816,103.734191,414.017086,106.455535,248.970254,579.019301,429.974667,1077.334895,422.084186,207.497775,489.557212,382.119613,102.508574,273.617663,129.217661,310.379689,71.558685,393.622144,164.122723,237.76693,412.089439
AQP9,173.430527,244.019009,314.489517,199.338256,182.487074,325.721801,659.120561,551.847443,205.070251,333.279711,247.974159,231.576976,161.555066,129.606466,84.410322,276.7669,316.294137,323.123626,339.439458,151.391752,265.498611,185.133439,316.239888,139.690802,290.526114,339.557182,118.29597,258.462733,596.187275,339.470206,568.393547
AR,25.952044,97.238676,121.476638,59.548081,52.047086,19.562028,209.037123,350.575591,146.01483,222.353783,115.409995,45.239633,134.297713,48.529775,65.357706,189.119346,159.527405,259.728384,84.497388,68.13488,145.228399,139.295868,32.607846,36.957033,58.390052,87.942278,78.116848,141.046572,49.696193,50.722464,74.034454
ARAF,453.066406,340.115768,266.798689,332.723141,293.832388,377.949607,322.90188,368.611036,383.198721,532.670321,307.759987,302.558056,444.663191,526.271996,490.142603,372.408061,404.635642,279.707491,301.661312,332.769724,325.492444,405.195736,329.076885,372.960879,357.555996,303.413152,484.058809,427.555087,286.734507,302.267992,290.537878
AREG,24.909793,228.471361,28.164583,345.956048,126.975553,342.007891,472.685348,67.77237,31.632537,140.03771,23.041397,3.553857,41.107035,96.187759,116.0039,12.413602,2.267695,112.958794,18.848798,9.279404,2.072001,29.474502,5.34094,3.051498,24.970055,1.229389,83.097731,236.058814,50.113808,8.439391,6.094048
ARHGAP44,62.847721,78.089596,25.555085,128.668903,122.947141,148.914766,0.366517,65.448214,54.484941,158.734501,25.477492,46.008035,5.304133,13.754946,28.538728,3.761698,10.451115,16.136971,4.994126,7.045473,3.57891,7.447294,8.807867,6.442052,9.304431,4.917555,57.695228,69.582976,43.181398,7.405996,2.964672
ARHGEF16,43.982982,32.237212,33.38358,28.155121,36.577983,36.503305,420.884214,69.445761,45.584531,149.072401,18.47372,12.870724,2.283724,6.974339,3.697976,7.993607,3.746626,6.915845,11.760361,4.983383,3.013819,14.99948,7.683458,1.356221,35.034031,2.458778,56.533022,46.606693,17.038695,7.061531,4.282304
ARID1A,545.097148,480.308114,220.997498,490.743758,398.893379,603.521315,482.947836,243.385547,373.937484,381.213766,407.335366,444.616268,634.801643,1021.54693,889.202449,414.633116,565.444787,429.166575,447.457567,477.116003,407.430646,478.305088,494.833437,572.325421,475.000703,474.707989,885.684004,439.983539,362.406358,418.697144,327.349225
ARID1B,709.876994,705.178043,458.821759,556.908292,563.574871,634.221531,876.343241,474.127689,517.787349,638.702458,599.279342,571.690651,1012.131806,1080.15075,1097.655748,792.871809,965.840825,721.937328,789.635739,815.470553,671.139802,712.422842,612.053022,850.011748,588.172967,551.012053,949.937394,618.560764,450.022,577.753834,538.417417
ARID2,170.8249,229.08624,169.707362,170.620033,181.842528,177.930214,1.221725,327.334038,197.372599,277.189338,192.146984,180.382232,273.825891,372.836538,207.086657,224.573346,231.403472,329.655257,216.27787,226.056583,193.543684,178.210602,153.481759,219.707863,161.973056,165.065934,269.548783,155.02858,102.983876,170.596265,166.598109
ARMC1,225.23039,267.56008,299.372425,211.444958,209.235731,259.07987,518.866547,774.12966,296.359588,448.095575,259.545609,273.166702,405.397869,482.585511,332.576668,346.076178,394.97329,525.219972,335.492487,286.888228,291.681163,276.913472,228.254924,324.136909,219.983336,259.81083,376.637766,272.281209,193.355778,246.723019,291.773158
ARNT,398.139791,243.228451,203.36089,363.975326,311.396265,357.545196,834.193733,134.986942,231.049825,376.319975,366.226265,211.214338,276.698964,240.614695,267.460134,167.3015,202.12063,141.774813,206.289618,262.830515,181.58259,199.923136,243.434438,232.931022,249.700549,161.541686,354.804896,229.926354,241.130942,207.79848,202.256527
ARNT2,53.363239,76.684159,26.454912,58.773815,91.364389,82.740825,0.122172,95.01147,108.969881,187.093392,45.575275,41.973927,58.566474,51.048287,102.096294,25.673586,45.551088,38.037145,19.976503,33.251196,11.77273,28.845153,16.959828,41.025697,44.433406,17.867117,151.335827,44.807839,19.544385,22.906919,5.517584
ASB13,101.515224,59.291876,83.503941,29.070162,56.236635,50.262243,341.960788,243.850378,151.908344,196.128083,119.571657,81.64265,103.57794,83.788934,142.050513,131.189203,121.863951,121.411493,87.880505,134.637273,76.664019,98.073521,82.737725,81.712338,82.600562,62.043154,159.30524,56.745693,47.10698,71.218128,52.375876
